subject,trial,score,correct,r_att_envelope,r_ign_envelope,diff_envelope,r_att_onset,r_ign_onset,diff_onset
sub-027,0,0.12354171640632272,True,0.11084303730074897,0.00666385831766306,0.10417917898308592,0.10683848001918803,-0.036065773810371474,0.1429042538295595
sub-027,1,0.08826905781515121,True,0.16600305305966231,0.0778230447973114,0.08818000826235091,0.17580788708180822,0.0874497797138567,0.08835810736795152
sub-027,2,0.047589182054189175,True,0.09545310123375929,0.05663903302091231,0.038814068212846976,0.12773294409303493,0.07136864819750355,0.05636429589553138
sub-027,3,0.0985244597174705,True,0.14602484919945183,0.025609727094592614,0.12041512210485922,0.141051467372223,0.06441767004214122,0.07663379733008177
sub-027,4,0.01756801531897987,True,0.10552686655331167,0.09790495658760034,0.0076219099657113265,0.10850775272623259,0.08099363205398417,0.027514120672248413
sub-027,5,0.11147404618303366,True,0.1274901961662723,0.00813391588266961,0.11935628028360269,0.13836037815517213,0.03476856607270748,0.10359181208246465
sub-027,6,0.17929965719345134,True,0.16770797307009994,-0.0006146840797599034,0.16832265714985983,0.2018600116121978,0.011583354375154961,0.19027665723704285
sub-027,7,0.037778664624201166,True,0.030516439207714536,-0.016993616855906404,0.04751005606362094,0.08971682676146904,0.06166955357668765,0.02804727318478139
sub-027,8,0.14228087758180863,True,0.1683279962925216,-0.010814206557602528,0.17914220285012414,0.16505306898386718,0.059633516670374066,0.10541955231349312
sub-027,9,0.15062298364327886,True,0.14967421397975675,-0.009756975853055839,0.1594311898328126,0.188123250983018,0.046308473529272906,0.1418147774537451
sub-027,10,0.02634644610722934,True,0.1407461899433355,0.09133931455755771,0.049406875385777774,0.13258193330226742,0.12929591647358651,0.0032860168286809044
sub-027,11,0.07645301679589925,True,0.1342160881520678,0.07795554398550471,0.05626054416656308,0.18990257136618954,0.09325708194095414,0.0966454894252354
sub-027,12,0.13673410321070847,True,0.1556897952539701,0.03836347688821528,0.1173263183657548,0.18790928234197388,0.031767394286311736,0.15614188805566215
sub-027,13,0.04984686376854969,True,0.14581276280708155,0.06902669991864366,0.0767860628884379,0.14677870787293779,0.1238710432242763,0.02290766464866148
sub-027,14,0.1304596891150521,True,0.1668340956202652,0.0190666720678155,0.14776742355244968,0.15210638076238334,0.03895442608472881,0.11315195467765453
sub-027,15,0.14054743924810031,True,0.16073849514633462,0.02652289159077472,0.1342156035555599,0.19234858792594003,0.045469312985299284,0.14687927494064074
sub-027,16,0.12888578394991224,True,0.16107833996068502,0.03595225601990793,0.1251260839407771,0.16999627833276265,0.037350794373715246,0.1326454839590474
sub-027,17,0.19918446835999248,True,0.16693433029564259,-0.003983414972144791,0.17091774526778739,0.21063467053114554,-0.016816520921052056,0.2274511914521976
sub-027,18,0.08023316831761457,True,0.11510563067163343,0.06957287528091312,0.04553275539072031,0.1603250745831988,0.045391493338689984,0.11493358124450882
sub-027,19,0.26035191359580184,True,0.19652549777201794,-0.02158298450994349,0.21810848228196145,0.24027042295880138,-0.06232492195084083,0.30259534490964224
sub-027,20,0.1584188039350842,True,0.16498954625042916,0.033702825804896336,0.13128672044553283,0.22088287800927933,0.03533199058464375,0.18555088742463557
sub-027,21,0.12835443692271478,True,0.20404943568445919,0.03889375466082504,0.16515568102363415,0.17676624718362097,0.08521305436182555,0.09155319282179541
sub-027,22,0.021448859262088355,True,-0.006284755397087746,-0.014371578365627365,0.008086822968539619,0.028808495088186892,-0.006002400467450201,0.03481089555563709
sub-027,23,0.17916809329288244,True,0.1676356761302121,-0.03868670597646922,0.20632238210668133,0.14974020312318068,-0.002273601355902877,0.15201380447908355
sub-027,24,0.16948451369983697,True,0.1876670823242697,0.018806528748023472,0.16886055357624624,0.21469346783862267,0.04458499401519499,0.1701084738234277
sub-027,25,0.10942288781117582,True,0.054594523470941084,-0.046845242909174335,0.10143976638011543,0.1005271129829052,-0.01687889625933101,0.11740600924223621
sub-027,26,0.047351189752593725,True,0.08137138163360182,0.012197980786900984,0.06917340084670083,0.08326393196322496,0.057734953304738344,0.025528978658486613
sub-027,27,-0.008479374105489376,False,0.052827616255113445,0.04368293029622875,0.009144685958884693,0.03208222979509229,0.05818566396495573,-0.026103434169863445
sub-027,28,0.12125401083192255,True,0.1317999765506574,-0.011650308299762225,0.1434502848504196,0.14164383813889245,0.04258610132546695,0.0990577368134255
sub-027,29,0.1332784464856409,True,0.11049376894609189,0.00023122967831673967,0.11026253926777516,0.18660114348747142,0.030306789783964776,0.15629435370350664
sub-027,30,0.11783490633057006,True,0.11020866573998928,-0.02967982629782415,0.13988849203781342,0.1540188577861905,0.0582375371628638,0.09578132062332671
sub-027,31,0.16781613843203452,True,0.18269176473396384,0.039205555073834046,0.1434862096601298,0.2325270612596764,0.04038099405573716,0.19214606720393923
