subject,trial,score,correct,r_att_envelope,r_ign_envelope,diff_envelope,r_att_onset,r_ign_onset,diff_onset
sub-029,0,0.16226170925855893,True,0.12577600046226914,-0.051529087571166095,0.17730508803343523,0.12208139463194342,-0.02513693585173921,0.14721833048368263
sub-029,1,0.11747867983046095,True,0.0642881672994017,-0.0642364711183802,0.1285246384177819,0.08063239357157384,-0.025800327671566183,0.10643272124314002
sub-029,2,0.09105788428513908,True,0.01701536716157276,-0.07037493632911142,0.08739030349068418,0.02896622796864565,-0.06575923711094835,0.09472546507959399
sub-029,3,0.1510725329453827,True,0.1298799745968269,-0.03137162721050953,0.16125160180733644,0.16393176842078683,0.023038304337357898,0.14089346408342893
sub-029,4,0.0567796220304866,True,0.07775581678992559,-0.019717282407168316,0.0974730991970939,0.05564944137933229,0.03956329651545299,0.016086144863879298
sub-029,5,0.2099302117049332,True,0.11855840488330664,-0.06331256383589444,0.18187096871920108,0.16957440836307977,-0.06841504632758556,0.23798945469066535
sub-029,6,0.10041108366450346,True,0.09826767852048768,-0.021803741500040406,0.12007142002052809,0.06861587294193822,-0.01213487436654063,0.08075074730847885
sub-029,7,0.0939517701577332,True,0.10990453382482185,-0.003128936653103141,0.11303347047792499,0.09924818598966542,0.024378116152123992,0.07487006983754144
sub-029,8,0.16548735761404104,True,0.15034269390083455,0.009382606602271632,0.1409600872985629,0.2071098041501157,0.01709517622059657,0.19001462792951915
sub-029,9,0.12043618706529291,True,0.10498704177354193,-0.009618649370650167,0.1146056911441921,0.09365489615940478,-0.032611786826988926,0.1262666829863937
sub-029,10,0.07699721088921893,True,0.04329048652124694,-0.03029410267712657,0.0735845891983735,0.07119960087269887,-0.00921023170736547,0.08040983258006434
sub-029,11,0.10441391638956309,True,0.0828125430214804,-0.022337212243429796,0.1051497552649102,0.09159475822670572,-0.01208331928751025,0.10367807751421597
sub-029,12,0.10225750837507594,True,0.07077102817776804,-0.02576437808905495,0.09653540626682298,0.12219351420267006,0.01421390371934117,0.1079796104833289
sub-029,13,0.16460495518034673,True,0.19869486859900748,-0.01208234272248113,0.2107772113214886,0.1329716008294233,0.014538901790218465,0.11843269903920484
sub-029,14,0.028439177828879145,True,-0.00180224307853586,-0.003556946510213171,0.001754703431677311,0.020796394476499676,-0.03432725774958131,0.05512365222608098
sub-029,15,0.12172967428406033,True,0.10900494267905667,-0.004543705798447654,0.11354864847750432,0.1395014677012585,0.009590767610642177,0.12991070009061634
sub-029,16,0.21154898183021115,True,0.1368517758184371,-0.07629907602251775,0.21315085184095484,0.15303826721659727,-0.056908844602870205,0.20994711181946749
sub-029,17,0.04141929293248453,True,0.0005343443010537727,-0.06047753375640735,0.061011878057461125,0.016957532733102965,-0.004869175074404965,0.02182670780750793
sub-029,18,0.09728853404601213,True,0.09449409959954383,0.008864310112903253,0.08562978948664057,0.11986161425042646,0.010914335645042765,0.1089472786053837
sub-029,19,0.1582110677942335,True,0.17286755690082034,0.010322927804745082,0.16254462909607525,0.14905860772219057,-0.004818898770201192,0.15387750649239176
sub-029,20,0.16398987824848754,True,0.10191166245447661,-0.05644817247035913,0.15835983492483574,0.12992688674316163,-0.039693034828977694,0.16961992157213934
sub-029,21,0.15443855515570915,True,0.15030691426072712,-0.053817876890883264,0.2041247911516104,0.10326870955632822,-0.001483609603479649,0.10475231915980787
sub-029,22,0.11367577175351047,True,0.15715377034913594,0.019440027722769718,0.1377137426263662,0.1374714921354241,0.047833691254769356,0.08963780088065473
sub-029,23,0.08963446043268128,True,0.06406615856878341,-0.011754190103863955,0.07582034867264736,0.09325836394738024,-0.010190208245334948,0.1034485721927152
sub-029,24,0.17553591448435435,True,0.16377997940407094,-0.05334539895053186,0.2171253783546028,0.10347806614108002,-0.030468384473025863,0.13394645061410587
sub-029,25,0.03811261819024517,True,0.086493465686045,0.03612222326088489,0.05037124242516011,0.07740465782206683,0.05155066386673662,0.025853993955330216
sub-029,26,0.07199957594085644,True,0.0950244493271988,0.005195215386096791,0.08982923394110201,0.03543303626523163,-0.018736881675379256,0.054169917940610886
sub-029,27,0.08823411163045759,True,0.0617552367572804,-0.006784667687494473,0.06853990444477488,0.11272408071060508,0.004795761894464781,0.1079283188161403
sub-029,28,0.1186199393136616,True,0.08832640108682746,-0.04577924302630212,0.13410564411312959,0.0839674348286401,-0.019166799685553536,0.10313423451419362
sub-029,29,0.05896649113822472,True,0.08515370028615152,-0.013640893286879351,0.09879459357303087,0.060393692486917366,0.0412553037834988,0.019138388703418566
sub-029,30,0.14236336152211315,True,0.11663147423549093,-0.05965793816954678,0.1762894124050377,0.08055713108323961,-0.027880179555949014,0.10843731063918863
sub-029,31,0.11855732639968322,True,0.11046244065420258,-0.011362186415204012,0.12182462706940658,0.11745697745742403,0.0021669517274641777,0.11529002572995986
