subject,trial,score,correct,r_att_envelope,r_ign_envelope,diff_envelope,r_att_onset,r_ign_onset,diff_onset
sub-033,0,0.0868966030286484,True,0.15587252335538596,0.05257510342042769,0.10329741993495827,0.13340126909291017,0.06290548297057161,0.07049578612233856
sub-033,1,0.08003513192443704,True,0.08152561328039575,-0.0023826129981766478,0.08390822627857239,0.0937329852470937,0.01757094767679202,0.07616203757030168
sub-033,2,0.05949553157473147,True,0.09571060800005075,-0.003204466290569822,0.09891507429062057,0.10410909920625139,0.08403311034740903,0.02007598885884236
sub-033,3,0.007974550547347222,True,-0.012250507179959829,-0.037201626267695374,0.024951119087735545,0.037334204018018936,0.04633622201106004,-0.009002017993041102
sub-033,4,-0.029450301017464483,False,0.04715744590966166,0.05056847508905123,-0.0034110291793895756,0.0632118819424846,0.11870145479802399,-0.05548957285553939
sub-033,5,0.15000123299300228,True,0.05095192610017642,-0.07810773407356772,0.12905966017374415,0.11867470224423468,-0.052268103568025755,0.17094280581226043
sub-033,6,-0.040128082239873124,False,0.07872487376381182,0.07623833366159899,0.002486540102212831,0.05521558940544248,0.13795829398740156,-0.08274270458195908
sub-033,7,0.06750451430488855,True,0.12855563462048897,0.08926464610277311,0.039290988517715855,0.2025406599273422,0.10682261983528095,0.09571804009206124
sub-033,8,-0.013843203246331533,False,0.06499361544692486,0.05149259832562795,0.013501017121296914,0.09726940795457577,0.13845683156853575,-0.04118742361395998
sub-033,9,0.014695322651427596,True,0.05221436619439274,0.04137795726918619,0.010836408925206556,0.08105985371382178,0.06250561733617314,0.018554236377648636
sub-033,10,0.16517129598954772,True,0.14560730684831716,-0.013817924771163594,0.15942523161948075,0.17000210710284663,-0.0009152532567680197,0.17091736035961466
sub-033,11,-0.008037222294933616,False,0.036317653218382775,0.04030757908487853,-0.003989925866495755,0.1067310321863596,0.11881555090973107,-0.012084518723371476
sub-033,12,0.062060370319046744,True,0.0724966989545576,0.021564539712381373,0.05093215924217623,0.1274248814667497,0.05423630007083245,0.07318858139591726
sub-033,13,0.0048958555463573805,True,0.050766768457399504,0.0426485471987886,0.008118221258610905,0.05259427947873333,0.050920789644629476,0.0016734898341038557
sub-033,14,0.12579754529377601,True,0.13917912924635323,-0.0304733806964917,0.16965250994284492,0.10903385159504116,0.027091270950334062,0.0819425806447071
sub-033,15,0.056776541009014136,True,0.1660337501752288,0.02879917495237035,0.13723457522285845,0.08649410708615951,0.11017560029098969,-0.02368149320483018
sub-033,16,0.07814648091495777,True,0.15004867843672273,0.021738717536757754,0.128309960899965,0.1254668507533841,0.09748384982343357,0.027983000929950527
sub-033,17,0.12455347054122898,True,0.1528653464539355,0.022631831234298953,0.13023351521963655,0.15282697495465009,0.033953549091828676,0.1188734258628214
sub-033,18,0.04188714571848916,True,0.11808712530225188,0.08978244571298039,0.028304679589271492,0.16176653960345508,0.10629692775574826,0.05546961184770682
sub-033,19,0.1875399046982844,True,0.14113395993761807,-0.0033336212416656048,0.14446758117928368,0.17377561696067922,-0.05683661125660591,0.23061222821728514
sub-033,20,0.13080741430395787,True,0.06972885005633868,-0.05428339246416603,0.12401224252050472,0.13788979946200713,0.00028721337459611566,0.13760258608741102
sub-033,21,0.08313034257184243,True,0.1367070578867545,0.06830727372239224,0.06839978416436225,0.14280930688676421,0.044948405907441605,0.09786090097932261
sub-033,22,0.024067346271812923,True,0.11553127064588958,0.07715121567199387,0.03838005497389571,0.15187840108045314,0.142123763510723,0.009754637569730135
sub-033,23,0.053588719990051395,True,0.08431026924861597,0.035600291029725915,0.04870997821889005,0.11615965423752025,0.05769219247630752,0.05846746176121274
sub-033,24,0.11551746755552612,True,0.13421049309809774,-0.009688673994614901,0.14389916709271264,0.12007439048793916,0.032938622469599554,0.08713576801833961
sub-033,25,0.17580238285442684,True,0.17546758191814835,-0.024904232428383195,0.20037181434653153,0.17517358064514568,0.02394062928282355,0.15123295136232212
sub-033,26,0.019911719279289964,True,0.041043691489215745,-0.04943248649123224,0.09047617798044799,-0.008905897069985095,0.041746842351882966,-0.050652739421868063
sub-033,27,0.08035292267033817,True,0.18446023585410892,0.08604002770327702,0.0984202081508319,0.13112074776851745,0.068835110578673,0.06228563718984445
sub-033,28,0.07454047119191368,True,0.11504150382422523,0.003406007433447786,0.11163549639077745,0.12452998819524562,0.08708454220219573,0.037445445993049886
sub-033,29,0.09624688407560164,True,0.12902377832245548,-0.018696065981245295,0.14771984430370078,0.09741645764352992,0.052642533796027416,0.044773923847502506
sub-033,30,0.07641006632282799,True,0.07411756555412771,0.003136455636673963,0.07098110991745375,0.11885051036187637,0.037011487633674144,0.08183902272820223
sub-033,31,0.09867222114345778,True,0.1326368932508771,0.02870442359432258,0.10393246965655452,0.1573887082425828,0.06397673561222178,0.09341197263036102
