subject,trial,score,correct,r_att_envelope,r_ign_envelope,diff_envelope,r_att_onset,r_ign_onset,diff_onset
sub-017,0,-0.02335550455985879,False,0.09264896763294077,0.07404451028252926,0.01860445735041151,0.034613505680640956,0.09992897215077004,-0.06531546647012909
sub-017,1,0.10401161281528148,True,0.19547359498085112,0.06118430956278964,0.13428928541806148,0.14831017883943776,0.07457623862693627,0.07373394021250149
sub-017,2,0.15240098070187344,True,0.1885786602274314,0.017406207228801512,0.17117245299862988,0.1937222870552428,0.06009277865012579,0.133629508405117
sub-017,3,0.13487097723396135,True,0.13288480112610665,-0.015112008173544461,0.14799680929965112,0.09745293037589124,-0.024292214792380373,0.12174514516827162
sub-017,4,0.04629842238012113,True,0.0471094043220053,-0.0019731630498708336,0.049082567371876135,0.06296110048605269,0.019446823097686573,0.04351427738836612
sub-017,5,-0.000290421721843747,False,0.054081783863730436,0.04732788165908905,0.006753902204641386,0.10887874028410834,0.11621348593243722,-0.00733474564832888
sub-017,6,0.07180588454576008,True,0.12364297607304617,0.02634025091588056,0.0973027251571656,0.10805063724558225,0.06174159331122771,0.046309043934354546
sub-017,7,0.07532681321355683,True,0.10293721215019773,0.012510597828444135,0.0904266143217536,0.13276852151691915,0.07254150941155908,0.060227012105360064
sub-017,8,0.011946931890976252,True,0.11287142839915495,0.11199793093297014,0.0008734974661848138,0.10033956223203976,0.07731919591627207,0.02302036631576769
sub-017,9,0.08646308964249212,True,0.13479178431668884,0.03024212829727668,0.10454965601941216,0.12823358747523228,0.0598570642096602,0.06837652326557209
sub-017,10,-0.008244807932910839,False,0.07782142157109408,0.042441395445231,0.03538002612586308,0.042248563606296,0.09411820559798076,-0.051869641991684756
sub-017,11,0.11903586740466585,True,0.14472634842329354,0.034109442136832466,0.11061690628646108,0.15323118984770723,0.025776361324836624,0.1274548285228706
sub-017,12,0.001159830620644734,True,0.09655335202850905,0.0541356998256483,0.04241765220286075,0.026706793054792236,0.06680478401636351,-0.04009799096157128
sub-017,13,0.031005623558527973,True,0.05284265562307346,0.034362668879389484,0.01847998674368398,0.07481222286643054,0.03128096249305857,0.04353126037337197
sub-017,14,0.055631331682382844,True,0.08370651741684981,0.036401402810242914,0.0473051146066069,0.1154563576227617,0.05149880886460291,0.06395754875815879
sub-017,15,0.052885782958688315,True,0.0727163085156606,0.03626615821373371,0.036450150301926894,0.10636533221855635,0.0370439166031066,0.06932141561544974
sub-017,16,0.1028204095586566,True,0.10923224335007262,-0.018848760630647794,0.12808100398072042,0.07277001069621346,-0.004789804440379329,0.07755981513659278
sub-017,17,0.05154504807511169,True,0.07725099567821864,0.058482120858564864,0.018768874819653773,0.11504132860308783,0.03072010727251823,0.0843212213305696
sub-017,18,0.27776099840779983,True,0.20667083846729198,-0.11130586041678497,0.317976698884077,0.2322044292509433,-0.0053408686805793875,0.2375452979315227
sub-017,19,0.15290604565498,True,0.13874322386244017,-0.05751086971877554,0.1962540935812157,0.1000748622927548,-0.009483135435989512,0.1095579977287443
sub-017,20,0.03552553856264987,True,0.06762928111932362,0.050083333869699,0.01754594724962462,0.10404692852878297,0.050541798653107865,0.05350512987567511
sub-017,21,0.13484877444731908,True,0.11317271615774935,0.0014838947719626398,0.1116888213857867,0.12268232754591527,-0.0353263999629362,0.15800872750885148
sub-017,22,0.024736706479204146,True,0.11539025637877015,0.06808569466804108,0.04730456171072907,0.09123515842308133,0.0890663071754021,0.0021688512476792238
sub-017,23,0.0933051652953264,True,0.04755287672396411,-0.04247125220888755,0.09002412893285167,0.06368526412005018,-0.03290093753775094,0.09658620165780113
sub-017,24,0.13562484136452913,True,0.1613719012142202,0.01963819983279185,0.14173370138142835,0.14908888329983572,0.01957290195220586,0.12951598134762987
sub-017,25,0.13021975577296793,True,0.22856262269756636,0.05086280200490597,0.17769982069266038,0.20597260742342763,0.12323291657015215,0.08273969085327548
sub-017,26,0.0657668974263774,True,0.1404949348840431,0.07564142456378943,0.06485351032025367,0.10460718150285532,0.03792689697035418,0.06668028453250113
sub-017,27,0.15911987418422913,True,0.173353944350706,-0.03949591518409483,0.21284985953480084,0.10451715129208067,-0.0008727375415767488,0.10538988883365742
sub-017,28,0.08725749234449531,True,0.1025239076361104,-0.005298374666766125,0.10782228230287652,0.08403035745499611,0.01733765506888202,0.06669270238611409
sub-017,29,0.06313775163342843,True,0.11877136993421872,0.00729428175276862,0.11147708818145009,0.06763845398815435,0.05284003890274759,0.01479841508540676
sub-017,30,0.16297442862620426,True,0.18441138601468496,-0.015571219825446708,0.19998260584013167,0.13083481688730994,0.004868565475033047,0.12596625141227688
sub-017,31,0.0880100759482049,True,0.14371302101657224,0.042325296168407044,0.10138772484816519,0.11677088837925152,0.04213846133100693,0.07463242704824459
