subject,trial,score,correct,r_att_envelope,r_ign_envelope,diff_envelope,r_att_onset,r_ign_onset,diff_onset
sub-028,0,0.05027507622483075,True,0.0798853097262279,0.006822284739911025,0.07306302498631688,0.07572120423226436,0.04823407676891973,0.027487127463344634
sub-028,1,0.06791776975737267,True,0.11791952660237726,0.011320050332730713,0.10659947626964654,0.05909671396491437,0.02986065071981558,0.02923606324509879
sub-028,2,0.044331175353387944,True,0.07414543371849834,0.021878979516314796,0.052266454202183545,0.08067002245018878,0.04427412594559644,0.036395896504592344
sub-028,3,0.1009580540407854,True,0.08883439957266881,-0.03906637245529385,0.12790077202796266,0.08353291183727475,0.009517575783666635,0.07401533605360812
sub-028,4,0.03441432227225833,True,0.06495090013644089,0.035664094654427464,0.029286805482013428,0.07609061161696316,0.03654877255445993,0.039541839062503234
sub-028,5,0.01835561615526141,True,0.04389165746297549,0.05360711870560673,-0.009715461242631236,0.01651160289873949,-0.029915090654414566,0.046426693553154055
sub-028,6,-0.08574445399338054,False,-0.016414965748680753,0.09102020629139627,-0.10743517204007702,0.027774642396163077,0.09182837834284716,-0.06405373594668408
sub-028,7,0.10125063666433484,True,0.07659838499276356,-0.04054224043850186,0.11714062543126541,0.07298434797068254,-0.012376299926721748,0.08536064789740429
sub-028,8,0.04411742371269122,True,0.06690752611304866,-0.030517056848839187,0.09742458296188786,0.06453113954190681,0.07372087507841223,-0.009189735536505414
sub-028,9,0.015991327316508062,True,0.010986214153868929,0.03001131604601679,-0.01902510189214786,0.05792720818030146,0.006919451655137471,0.05100775652516399
sub-028,10,-0.029413653156777218,False,0.051990048636043285,0.09044881631616777,-0.03845876768012449,0.054818681545318194,0.07518722017874814,-0.020368538633429946
sub-028,11,-0.0039808157871098655,False,0.044022980788551096,0.041061582234444456,0.0029613985541066395,0.03471913718851064,0.04564216731683701,-0.01092303012832637
sub-028,12,0.05672734220152598,True,0.055450960555827634,-0.04529972786254872,0.10075068841837635,0.028612061548315963,0.015908065563640345,0.012703995984675618
sub-028,13,0.04308077324163258,True,0.048657470390835254,0.003131663189111785,0.04552580720172347,0.029379121294395013,-0.011256617987146668,0.04063573928154168
sub-028,14,0.09180357586233862,True,0.0667472236225457,-0.008467603115967491,0.0752148267385132,0.12051565940321135,0.012123334417047322,0.10839232498616402
sub-028,15,-0.02077385717523071,False,0.0226216034487914,0.03568907287688663,-0.013067469428095228,0.01735807754205751,0.04583832246442371,-0.0284802449223662
sub-028,16,0.057441736899234694,True,0.071867857713357,-0.018070561097329487,0.0899384188106865,0.058106919081774525,0.03316186409399163,0.02494505498778289
sub-028,17,0.029775065848756135,True,0.011540187978355066,-0.011580238710331854,0.02312042668868692,0.027317045348994002,-0.009112659659831348,0.03642970500882535
sub-028,18,0.003244452358647204,True,0.0675801169714398,0.08086890068201652,-0.013288783710576721,0.06508475311392627,0.04530706468605514,0.01977768842787113
sub-028,19,-0.006497540445618205,False,0.0614984915365591,0.026892730911140396,0.0346057606254187,0.015475614995064045,0.06307645651171916,-0.04760084151665511
sub-028,20,0.07608921630534482,True,0.09189652448295313,0.014791768704167459,0.07710475577878567,0.07149481143687424,-0.003578865395029715,0.07507367683190395
sub-028,21,-0.035665586979456994,False,0.017778855156060137,0.010915127850506566,0.00686372730555357,-0.0024579613742124,0.07573693989025515,-0.07819490126446756
sub-028,22,0.061338062577716596,True,0.049953044213984596,-0.003918929425051324,0.05387197363903592,0.10310915727156685,0.034305005755169586,0.06880415151639727
sub-028,23,0.03001435742702165,True,0.07973227661237886,0.002886329319819328,0.07684594729255953,0.05929810562528091,0.07611533806379714,-0.01681723243851623
sub-028,24,0.025703594439484716,True,0.04577803891445328,0.018799391921372876,0.0269786469930804,0.051197642126836564,0.026769100240947537,0.024428541885889027
sub-028,25,0.02516617565458772,True,0.0499679047459841,0.0329619572151787,0.0170059475308054,0.07920319649278684,0.0458767927144168,0.03332640377837004
sub-028,26,0.16006762168195088,True,0.061978225311998404,-0.08501577182722828,0.14699399713922667,0.10097858250294514,-0.07216266372172993,0.17314124622467508
sub-028,27,0.07444164007777604,True,0.13568361103373,0.04358055553388662,0.09210305549984338,0.08968623017981604,0.032906005524107336,0.05678022465570871
sub-028,28,0.03407107698084606,True,0.10909548493441118,0.01594942501975733,0.09314605991465386,0.03869791409700686,0.06370182004996859,-0.02500390595296173
sub-028,29,0.01795599328254422,True,0.12236992742073681,0.09040072534910351,0.0319692020716333,0.10773509444384748,0.10379230995039233,0.003942784493455143
sub-028,30,0.006782215103749344,True,0.02600562996511652,0.009862033551116551,0.01614359641399997,0.0662916097018974,0.06887077590839868,-0.002579166206501282
sub-028,31,0.052504280527504624,True,0.07557719348361407,0.04277514576193778,0.03280204772167629,0.0747563067542475,0.002549793420914547,0.07220651333333296
